vclaim_id	vclaim	title
vclaim-sno-nra-california-open-carry-ban	The National Rifle Association supported the passage of a 1967 bill in the California legislature banning the open carry of loaded firearms in public.	Did the NRA Support a 1967 ‘Open Carry’ Ban in California?
vclaim-sno-nra-convention-gun-ban	The NRA banned the carrying of guns at their own national convention.	Did the NRA Ban Guns at Their Own Convention?
vclaim-sno-nra-events-guns	"The National Rifle Association banned attendees from carrying firearms into their ""2018 Leadership Forum"" in Dallas, Texas."	Did the NRA Ban Guns at Their Own Leadership Forum?
vclaim-sno-nra-founded-protect-black-people-kkk	The National Rifle Association was formed for the express purpose of driving out the Ku Klux Klan and helping freed slaves defend themselves against racist attacks.	Was the NRA Founded to Protect Black People from the Ku Klux Klan?
vclaim-sno-nra-hillary-clinton-quote	Hillary Clinton vowed that she would shut down the NRA and ban handguns if she were elected President.	Hillary Clinton: ‘I Will Get the NRA Shut Down for Good’
vclaim-sno-nra-leader-wayne-lapierre-receive-draft-deferment-nervous-disorder	NRA executive vice president Wayne LaPierre was disqualified from the draft due to a psychological condition.	Did NRA Leader Wayne LaPierre Receive a Draft Deferment for a ‘Nervous Disorder’?
vclaim-sno-nra-letter-wisconsin-judges	"The NRA sent Wisconsin Supreme Court candidates a letter urging them to submit a ""position statement"" on gun rights, or risk opposition from NRA members in the state."	Did the NRA Ask Judicial Candidates for ‘Position Letters’ on Guns?
vclaim-sno-nra-president-jim-porter-matter-time-can-colored-people	NRA president Jim Porter declared that 'it's only a matter of time before we can own colored people again.'	NRA President Jim Porter: ‘It’s Only a Matter of Time Before We Can Own Colored People Again’?
vclaim-sno-nra-tax-exempt-non-profit	The NRA is a tax-exempt nonprofit organization.	Is the NRA a Tax-Exempt Nonprofit Organization?
vclaim-sno-nra-thomas-friends-kkk	In September 2018, Dana Loesch hosted an NRA television segment that showed Thomas the Tank Engine characters wearing digitally-added Ku Klux Klan hoods.	Did NRATV Digitally Add Ku Klux Klan Hoods to Thomas the Tank Engine Characters?
vclaim-sno-nra-violence-against-women-act	In April 2019, when the U.S. House of Representatives voted to reauthorize the Violence Against Women Act, the NRA opposed the move due to the addition of amendments that would lower the criminal threshold required to bar someone from buying a gun.	Did the NRA Oppose Reauthorization of the Violence Against Women Act in April 2019?
vclaim-sno-nsa-on-the-shelf	The popular Christmas toy Elf on the Shelf was begun by the National Security Agency.	SNOWDEN: ‘Elf on a Shelf’ Actually Hugely Successful NSA Project
vclaim-sno-nsa-toilet-cameras-sign	"The National Security Agency puts  toilet cameras in restrooms for ""research purposes,"" and fines those who tamper with them."	NSA Toilet Cameras Sign
vclaim-sno-nuby-pacifier-recall	Nuby brand pacifiers have been recalled because they pose a choking hazard to babies.	Nuby Pacifier Recall
vclaim-sno-nuclear-bomb-detonated-in-ukraine	Rumor: A nuclear bomb was detonated in Ukraine in February 2015.	Nuclear Bomb Detonated in Ukraine?
vclaim-sno-nuclear-fallout-map	Map issued by Australian Radiation Services shows the expected path of nuclear fallout from Fukushima across the western U.S.	Fukushima Nuclear Fallout Map
vclaim-sno-nuclear-family	Cabbage Patch dolls were designed to get people accustomed to the appearance of mutants following a thermonuclear war or were modeled upon mentally defective children.	Cabbage Patch Dolls
vclaim-sno-nuclear-mutant-daisies	A photograph shows a group of daisies that mutated due to radiation from the Fukushima nuclear power plant.	Are Mutated Daisies Growing Near Fukushima?
vclaim-sno-nude-sunbather-turtle-eggs	A nude sunbather was injured when a predatory bird ripped away one of his testicles.	Did a Seagull Rip Offa  Man’s Testicle as He Sunbathed Naked?
vclaim-sno-nugents-of-wisdom	Ted Nugent said that Native Americans should “go back where they came from.”	Ted Nugent Calls for Native Americans to 'Go Back Where They Came From'
vclaim-sno-nunes-flynn-turkey-meeting	Did House Intelligence Committee chair Devin Nunes meet with Michael Flynn and the Turkish foreign minister?	Did Devin Nunes Meet with Michael Flynn and Turkey’s Foreign Minister?
vclaim-sno-nuns-at-trump-rally-maga	Photographs show three nuns in MAGA masks behind U.S. President Donald Trump at a rally in Ohio.	Did Nuns Attend a Trump Rally?
vclaim-sno-nurse-gop-convention-shooting	Amy Thorn, a West Virginia nurse who spoke at the Republican National Convention in August 2020, was charged with shooting a woman in the stomach in October 2020.	Was a Nurse Who Spoke at the GOP Convention Charged With Shooting a Woman?
vclaim-sno-nurse-passes-out	Tennessee nurse Tiffany Dover passed out because of the Pfizer COVID-19 vaccine.	No, a Nurse Didn’t Faint Because of the COVID-19 Vaccine
vclaim-sno-nutella-cancer-risk	A study has determined that Nutella brand spread includes a known carcinogen among its ingredients.	Does Nutella Contain a Known Carcinogen?
vclaim-sno-nutz-r-us	"A North Carolina provider of mental health services is named ""Nutz R Us."""	Nutz R Us
vclaim-sno-nwllab-moh-bulletin-coronavirus	"A viral social media post in January 2020 represented an authentic, accurate ""health bulletin"" about the new coronavirus outbreak from an official public health authority."	Was This ‘Health Bulletin’ an Accurate Coronavirus Warning?
vclaim-sno-ny-dems-block-tuition-aid-gold-star	Democrats in a committee of the New York Assembly voted to block a bill extending the state's tuition aid program covering Gold Star families to include children of service members killed or disabled while not in combat.	Did NY Democrats Block a Bill Expanding Tuition Aid for Gold Star Families?
vclaim-sno-ny-lawmaker-anti-harassment	Sen. Jeff Klein (D-New York) is part of negotiations regarding anti-sexual harassment laws — after he was accused of the same offense.	Is a New York Lawmaker Accused of Sexual Misconduct Negotiating Anti-Harassment Laws?
vclaim-sno-nyc-firefighter-memorial	A memorial to New York City firefighters will be rendered in a historically inaccurate way.	WIll a NYC Firefighter Memorial Be Historically Inaccurate?
vclaim-sno-nyc-premarked-ballots	Residents in the Queens Village section of New York City received ballots pre-marked for Joe Biden and other Democratic candidates.	Did Some New York Residents Receive Pre-Marked Ballots?
vclaim-sno-nyc-restaurant-serves-humans	A New York City restaurant received a license to serve human flesh.	Did an NYC Restaurant Get a License To Serve Human Flesh?
vclaim-sno-nyc-sanitation-posters	Photographs show politically controversial artworks installed around NYC by the city's sanitation department.	Did the NYC Sanitation Department Put Up These Controversial Posters?
vclaim-sno-nyet	Soviet Premier Nikita Khrushchev was denied permission to visit Disneyland during a state visit to the U.S. in 1959.	Nikita Khrushchev at Disneyland
vclaim-sno-nylabone-seizure-rumor	Nylabone brand pet products are toxic and cause dogs to have seizures.	Do Nylabone Pet Products Cause Seizures in Dogs?
vclaim-sno-nypd-arm-bands	Plainclothes New York City police officers wear colored arm bands to identify themselves to other police officers.	Do Plainclothes NYPD Officers Wear Colored Arm Bands?
vclaim-sno-nypd-denied-service-at-a-brooklyn-dunkin-donuts	A Dunkin' Donuts in Brooklyn refused to serve two NYPD officers.	Were New York Police Denied Service at a Brooklyn Donut Shop?
vclaim-sno-nypd-fbi-malcolm-x-assassination	In February 2021, a letter written by a former NYPD officer became public that alleged the NYPD and FBI conspired in the 1965 murder of Malcolm X.	Did Former NYPD Officer Say Police, FBI Conspired In Assassination of Malcolm X?
vclaim-sno-nypd-officer-caught-raping-girl	A New York City police officer was caught on camera raping a teenage girl.	New York Police Officer Caught on Camera Raping Girl?
vclaim-sno-nypd-raids-hillary-clintons-property	The NYPD raided Clinton's property as part of the Anthony Weiner investigation.	New York Police Raid Hillary Clinton’s Property
vclaim-sno-nyt-1924-hitler-tamed-by-prison	"In December 1924, the New York Times reported that Adolf Hitler's short term of imprisonment had left him ""tamed"" and ""no longer to be feared."""	Did The New York Times Report in 1924 That Hitler Was ‘Tamed by Prison’?
vclaim-sno-nyt-wilson-address	The New York Times published Darren Wilson's current residence address, then redacted it.	Did the New York Times Publish Darren Wilson’s Address?
vclaim-sno-nytimes-wiretap-articles	"The New York Times contradicted their 20 January 2017 report about wire tapping in an article entitled ""Trump, Offering No Evidence, Says Obama Tapped His Phones."""	Did the New York Times Contradict Their 20 January 2017 Report About Wiretapping?
vclaim-sno-nz-prime-minister-massacre-aid	New Zealand Prime Minister Jacinda Ardern wore a hijab and offered financial assistance in support of Christchurch shooting victims.	Did New Zealand Prime Minister Jacinda Ardern Don a Hijab and Offer Aid to Families of Massacre Victims?
vclaim-sno-o-christmas-fee	The U.S. government has imposed a 15¢ tax on Christmas trees.	Christmas Tree Tax
vclaim-sno-o-j-simpson-case-knife-claim	A bloody knife was recently uncovered on the grounds of O.J. Simpson's former home.	O.J. Simpson Case Knife Claim
vclaim-sno-oak-trees-versailles-notre-dame	Following the French Revolution, the French planted a forest of oak trees at Versailles to be used should repairs to Notre Dame ever be needed again.	Were Oak Trees Planted at Versailles for the Purpose of Repairing Notre Dame?
vclaim-sno-oakland-coffee-police-officers	In February 2018, the owners of a café in Oakland, California said they would not be serving police officers and would be asking them to leave.	Did an Oakland Café Refuse to Serve Police Officers?
vclaim-sno-oakland-raiders-players-punish-derek-carr-standing-national-anthem	The Oakland Raiders' offensive line allowed quarterback Derek Carr to be sacked several times because he did not take part in a protest during the national anthem.	Did Oakland Raiders Players Punish Derek Carr for Standing During the National Anthem?
vclaim-sno-oakland-shortstop-nra-shirt	"An Oakland A's shortstop laid on his back during the playing of the national anthem, while wearing a shirt reading ""Kill the NRA."""	Did an Oakland A’s Shortstop Wear a Shirt Reading ‘Kill the NRA’?
vclaim-sno-oath-keepers-ohio-mall	Members of an Ohio 'Oath Keepers' group tried to charge a woman and her son to walk through a shopping mall during an event.	Did ‘Oath Keepers’ Charge an Ohio Woman to Walk Across a Mall?
vclaim-sno-obama-400-million-restitution	A federal appeals court has ordered that Barack Obama repay $400 million to the American people.	Did a Court Order Obama to Pay $400 Million in Restitution?
vclaim-sno-obama-65000-hot-dogs	A leaked email proves that President Obama once spent $65,000 of taxpayer money on hot dogs.	Did President Obama Once Spend $65,000 on Hot Dogs?
vclaim-sno-obama-admin-wuhan-lab-grant	The Obama administration provided a $3.7 million grant to the Wuhan Institute of Virology in China.	Did Obama Admin Give Wuhan Laboratory a $3.7 Million Grant?
vclaim-sno-obama-administration-unable-arrange-release	The Obama administration failed to secure the release of three men being detained by North Korea in 2018.	Was the Obama Administration Unable to Arrange the Release of Three Hostages in North Korea?
vclaim-sno-obama-admiral-stop-bibles	President Obama demanded that an admiral stop distributing Bibles.	Obama Demanded This Admiral Stop Giving Out Bibles?
vclaim-sno-obama-admits-kenya-birth	A video clip shows Barack Obama acknowledging that he is not a natural-born  U.S. citizen.	Does This Video Show Barack Obama Admitting He Was Not Born in Hawaii?
vclaim-sno-obama-agree-trump-administration-immigration-policies	A video shows President Obama agreeing with President Trump on immigration policy.	Did This Video Show Obama Agreeing with the Trump Administration on Immigration Policies?
vclaim-sno-obama-al-sharpton-taxes	President Obama forgave Al Sharpton's huge tax debt.	Al Sharpton’s Tax Debt
vclaim-sno-obama-aleister-crowley	A photograph shows President Obama wearing an Aleister Crowley shirt.	Does a Photograph Show Obama Wearing an Aleister Crowley T-Shirt?
